NO_OF_FRAMES	5000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-17, 16:37:20.571	428377.36681510
DATA_INCLUDED	3D
MARKER_NAMES	1	2
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	1 X	1 Y	1 Z	2 X	2 Y	2 Z	
2651	5.30000	239.690	-1.065	403.592	50.023	-3.316	403.154
2652	5.30200	240.052	-1.017	403.627	50.055	-3.294	403.147
2653	5.30400	240.456	-1.022	403.600	50.078	-3.289	403.128
2654	5.30600	240.868	-1.022	403.608	50.110	-3.273	403.121
2655	5.30800	241.229	-0.973	403.644	50.125	-3.253	403.116
2656	5.31000	241.642	-0.999	403.604	50.157	-3.238	403.109
2657	5.31200	242.045	-0.971	403.627	50.180	-3.231	403.090
2658	5.31400	242.407	-0.949	403.639	50.212	-3.224	403.082
2659	5.31600	242.836	-0.969	403.622	50.235	-3.217	403.064
2660	5.31800	243.222	-0.920	403.646	50.269	-3.210	403.081
2661	5.32000	243.627	-0.932	403.645	50.301	-3.209	403.074
2662	5.32200	244.055	-0.938	403.629	50.342	-3.202	403.076
2663	5.32400	244.442	-0.889	403.654	50.367	-3.201	403.083
2664	5.32600	244.871	-0.908	403.639	50.408	-3.187	403.086
2665	5.32800	245.282	-0.879	403.649	50.442	-3.186	403.104
2666	5.33000	245.686	-0.871	403.650	50.483	-3.185	403.107
2667	5.33200	246.106	-0.891	403.623	50.517	-3.184	403.124
2668	5.33400	246.509	-0.841	403.647	50.567	-3.183	403.138
2669	5.33600	246.922	-0.861	403.635	50.600	-3.176	403.155
2670	5.33800	247.333	-0.839	403.645	50.650	-3.167	403.169
2671	5.34000	247.737	-0.824	403.647	50.684	-3.167	403.187
2672	5.34200	248.140	-0.830	403.645	50.709	-3.160	403.193
2673	5.34400	248.519	-0.802	403.683	50.741	-3.153	403.185
2674	5.34600	248.938	-0.780	403.659	50.766	-3.138	403.192
2675	5.34800	249.342	-0.786	403.657	50.797	-3.131	403.184
2676	5.35000	249.713	-0.765	403.661	50.822	-3.125	403.190
2677	5.35200	250.124	-0.750	403.623	50.838	-3.110	403.186
2678	5.35400	250.511	-0.743	403.648	50.863	-3.104	403.193
2679	5.35600	250.898	-0.715	403.626	50.879	-3.097	403.189
2680	5.35800	251.285	-0.721	403.603	50.910	-3.090	403.181
2681	5.36000	251.664	-0.707	403.617	50.926	-3.082	403.177
2682	5.36200	252.059	-0.685	403.607	50.942	-3.068	403.173
2683	5.36400	252.471	-0.691	403.595	50.965	-3.060	403.155
2684	5.36600	252.850	-0.669	403.636	50.982	-3.060	403.152
2685	5.36800	253.261	-0.655	403.601	51.005	-3.052	403.134
2686	5.37000	253.674	-0.674	403.614	51.037	-3.052	403.126
2687	5.37200	254.069	-0.645	403.631	51.053	-3.051	403.122
2688	5.37400	254.506	-0.644	403.608	51.076	-3.036	403.105
2689	5.37600	254.901	-0.650	403.648	51.109	-3.043	403.097
2690	5.37800	255.321	-0.607	403.602	51.125	-3.041	403.094
2691	5.38000	255.733	-0.634	403.616	51.164	-3.048	403.072
2692	5.38200	256.120	-0.612	403.645	51.181	-3.048	403.068
2693	5.38400	256.548	-0.597	403.586	51.222	-3.047	403.071
2694	5.38600	256.944	-0.624	403.627	51.263	-3.046	403.074
2695	5.38800	257.364	-0.581	403.607	51.288	-3.059	403.081
2696	5.39000	257.792	-0.586	403.621	51.329	-3.060	403.084
2697	5.39200	258.155	-0.586	403.664	51.371	-3.058	403.087
2698	5.39400	258.566	-0.551	403.606	51.405	-3.064	403.105
2699	5.39600	258.979	-0.584	403.647	51.455	-3.070	403.119
2700	5.39800	259.349	-0.549	403.678	51.498	-3.090	403.147
2701	5.40000	259.785	-0.540	403.632	51.540	-3.095	403.150
2702	5.40200	260.165	-0.574	403.674	51.581	-3.094	403.153
2703	5.40400	260.560	-0.532	403.643	51.615	-3.107	403.171
2704	5.40600	260.972	-0.545	403.660	51.640	-3.113	403.178
2705	5.40800	261.335	-0.565	403.679	51.682	-3.126	403.182
2706	5.41000	261.754	-0.515	403.660	51.707	-3.132	403.189
2707	5.41200	262.151	-0.556	403.678	51.731	-3.145	403.171
2708	5.41400	262.513	-0.541	403.698	51.755	-3.151	403.153
2709	5.41600	262.949	-0.512	403.678	51.771	-3.157	403.150
2710	5.41800	263.329	-0.560	403.673	51.796	-3.171	403.157
2711	5.42000	263.724	-0.525	403.668	51.813	-3.177	403.154
2712	5.42200	264.152	-0.537	403.661	51.829	-3.190	403.150
2713	5.42400	264.524	-0.550	403.694	51.846	-3.196	403.147
2714	5.42600	264.968	-0.514	403.663	51.869	-3.202	403.129
2715	5.42800	265.364	-0.548	403.658	51.894	-3.202	403.136
2716	5.43000	265.759	-0.519	403.678	51.911	-3.208	403.132
2717	5.43200	266.204	-0.517	403.647	51.934	-3.215	403.114
2718	5.43400	266.575	-0.544	403.680	51.944	-3.228	403.125
2719	5.43600	267.003	-0.516	403.627	51.960	-3.228	403.121
2720	5.43800	267.415	-0.528	403.646	51.976	-3.228	403.117
2721	5.44000	267.786	-0.521	403.680	51.992	-3.234	403.114
2722	5.44200	268.247	-0.498	403.650	52.025	-3.262	403.106
2723	5.44400	268.610	-0.532	403.695	52.050	-3.269	403.113
2724	5.44600	269.013	-0.503	403.680	52.067	-3.282	403.109
2725	5.44800	269.442	-0.516	403.676	52.092	-3.282	403.116
2726	5.45000	269.804	-0.529	403.698	52.124	-3.288	403.108
2727	5.45200	270.224	-0.487	403.682	52.158	-3.301	403.126
2728	5.45400	270.620	-0.520	403.679	52.184	-3.315	403.133
2729	5.45600	270.982	-0.506	403.701	52.216	-3.321	403.125
2730	5.45800	271.418	-0.491	403.661	52.250	-3.334	403.143
2731	5.46000	271.773	-0.518	403.670	52.276	-3.340	403.150
2732	5.46200	272.168	-0.490	403.669	52.317	-3.347	403.153
2733	5.46400	272.588	-0.489	403.653	52.359	-3.366	403.157
2734	5.46600	272.943	-0.509	403.689	52.393	-3.379	403.175
2735	5.46800	273.378	-0.466	403.674	52.434	-3.386	403.178
2736	5.47000	273.766	-0.493	403.684	52.476	-3.398	403.182
2737	5.47200	274.129	-0.493	403.708	52.501	-3.404	403.188
2738	5.47400	274.581	-0.470	403.669	52.534	-3.411	403.180
2739	5.47600	274.961	-0.490	403.693	52.566	-3.424	403.173
2740	5.47800	275.381	-0.475	403.680	52.592	-3.430	403.180
2741	5.48000	275.801	-0.481	403.666	52.624	-3.430	403.173
2742	5.48200	276.180	-0.487	403.715	52.640	-3.436	403.170
2743	5.48400	276.624	-0.451	403.665	52.673	-3.442	403.162
2744	5.48600	277.012	-0.478	403.701	52.689	-3.442	403.158
2745	5.48800	277.423	-0.456	403.702	52.712	-3.448	403.140
2746	5.49000	277.868	-0.447	403.652	52.729	-3.455	403.136
2747	5.49200	278.238	-0.460	403.714	52.754	-3.461	403.144
2748	5.49400	278.683	-0.418	403.665	52.777	-3.461	403.126
2749	5.49600	279.070	-0.438	403.677	52.793	-3.460	403.122
2750	5.49800	279.456	-0.416	403.715	52.826	-3.474	403.114
2751	5.50000	279.885	-0.408	403.667	52.833	-3.460	403.100
2752	5.50200	280.239	-0.415	403.704	52.858	-3.459	403.107
2753	5.50400	280.650	-0.393	403.681	52.874	-3.466	403.103
2754	5.50600	281.071	-0.399	403.669	52.890	-3.459	403.099
2755	5.50800	281.408	-0.406	403.707	52.914	-3.466	403.081
2756	5.51000	281.852	-0.363	403.684	52.930	-3.465	403.077
2757	5.51200	282.223	-0.376	403.697	52.946	-3.472	403.073
2758	5.51400	282.585	-0.382	403.724	52.978	-3.472	403.066
2759	5.51600	283.030	-0.354	403.677	52.995	-3.478	403.062
2760	5.51800	283.392	-0.367	403.728	53.020	-3.477	403.069
2761	5.52000	283.795	-0.339	403.693	53.045	-3.484	403.076
2762	5.52200	284.224	-0.351	403.695	53.070	-3.490	403.083
2763	5.52400	284.594	-0.357	403.735	53.095	-3.490	403.090
2764	5.52600	285.047	-0.321	403.677	53.120	-3.489	403.097
2765	5.52800	285.434	-0.348	403.716	53.145	-3.496	403.104
2766	5.53000	285.845	-0.326	403.719	53.170	-3.494	403.111
2767	5.53200	286.274	-0.318	403.673	53.204	-3.494	403.128
2768	5.53400	286.652	-0.324	403.725	53.236	-3.494	403.121
2769	5.53600	287.113	-0.295	403.681	53.263	-3.494	403.152
2770	5.53800	287.492	-0.301	403.708	53.295	-3.486	403.145
2771	5.54000	287.903	-0.279	403.713	53.329	-3.485	403.163
2772	5.54200	288.315	-0.265	403.642	53.354	-3.485	403.170
2773	5.54400	288.676	-0.250	403.719	53.379	-3.478	403.176
2774	5.54600	289.121	-0.228	403.675	53.413	-3.477	403.194
2775	5.54800	289.499	-0.228	403.678	53.437	-3.470	403.200
2776	5.55000	289.886	-0.227	403.720	53.453	-3.456	403.196
2777	5.55200	290.322	-0.198	403.664	53.479	-3.469	403.204
2778	5.55400	290.676	-0.204	403.705	53.503	-3.455	403.210
2779	5.55600	291.087	-0.197	403.711	53.526	-3.447	403.192
2780	5.55800	291.491	-0.182	403.655	53.552	-3.460	403.199
2781	5.56000	291.836	-0.189	403.708	53.568	-3.459	403.196
2782	5.56200	292.281	-0.153	403.642	53.591	-3.452	403.178
2783	5.56400	292.643	-0.173	403.671	53.624	-3.457	403.171
2784	5.56600	293.022	-0.159	403.702	53.640	-3.457	403.168
2785	5.56800	293.458	-0.144	403.672	53.656	-3.450	403.164
2786	5.57000	293.812	-0.164	403.714	53.679	-3.449	403.146
2787	5.57200	294.240	-0.142	403.698	53.703	-3.449	403.127
2788	5.57400	294.652	-0.134	403.679	53.719	-3.442	403.124
2789	5.57600	295.030	-0.147	403.734	53.735	-3.449	403.120
2790	5.57800	295.507	-0.097	403.694	53.750	-3.428	403.116
2791	5.58000	295.869	-0.117	403.724	53.773	-3.421	403.097
2792	5.58200	296.305	-0.095	403.720	53.799	-3.427	403.104
2793	5.58400	296.725	-0.087	403.690	53.814	-3.413	403.101
2794	5.58600	297.111	-0.086	403.734	53.838	-3.405	403.083
2795	5.58800	297.572	-0.043	403.695	53.854	-3.406	403.078
2796	5.59000	297.918	-0.064	403.700	53.877	-3.392	403.060
2797	5.59200	298.337	-0.028	403.721	53.901	-3.370	403.067
2798	5.59400	298.764	-0.013	403.706	53.917	-3.370	403.063
2799	5.59600	299.118	-0.033	403.750	53.942	-3.362	403.071
2800	5.59800	299.571	0.002	403.723	53.965	-3.348	403.052
2801	5.60000	299.934	-0.025	403.707	53.999	-3.340	403.070
2802	5.60200	300.320	-0.010	403.752	54.015	-3.339	403.066
2803	5.60400	300.764	0.019	403.714	54.049	-3.325	403.084
2804	5.60600	301.094	-0.009	403.720	54.065	-3.317	403.080
2805	5.60800	301.505	0.026	403.706	54.098	-3.309	403.098
2806	5.61000	301.916	0.027	403.716	54.123	-3.301	403.105
2807	5.61200	302.254	0.013	403.736	54.155	-3.293	403.098
2808	5.61400	302.698	0.056	403.699	54.180	-3.279	403.105
2809	5.61600	303.068	0.036	403.719	54.214	-3.270	403.123
2810	5.61800	303.446	0.050	403.729	54.239	-3.270	403.130
2811	5.62000	303.891	0.072	403.692	54.272	-3.255	403.147
2812	5.62200	304.245	0.052	403.712	54.297	-3.240	403.155
2813	5.62400	304.689	0.094	403.676	54.322	-3.232	403.162
2814	5.62600	305.109	0.069	403.723	54.347	-3.225	403.168
2815	5.62800	305.471	0.076	403.708	54.372	-3.218	403.175
2816	5.63000	305.940	0.098	403.685	54.397	-3.218	403.182
2817	5.63200	306.302	0.078	403.719	54.421	-3.211	403.189
2818	5.63400	306.738	0.120	403.671	54.438	-3.210	403.185
2819	5.63600	307.157	0.109	403.719	54.453	-3.196	403.181
2820	5.63800	307.527	0.116	403.693	54.478	-3.189	403.188
2821	5.64000	307.980	0.145	403.670	54.494	-3.183	403.183
2822	5.64200	308.358	0.125	403.729	54.510	-3.169	403.180
2823	5.64400	308.778	0.153	403.682	54.518	-3.162	403.190
2824	5.64600	309.197	0.141	403.731	54.534	-3.162	403.186
2825	5.64800	309.559	0.128	403.743	54.550	-3.148	403.182
2826	5.65000	310.004	0.163	403.685	54.566	-3.133	403.178
2827	5.65200	310.398	0.130	403.770	54.582	-3.133	403.175
2828	5.65400	310.761	0.144	403.710	54.598	-3.126	403.171
2829	5.65600	311.189	0.152	403.699	54.614	-3.120	403.167
2830	5.65800	311.550	0.146	403.759	54.630	-3.112	403.163
2831	5.66000	311.946	0.173	403.652	54.645	-3.105	403.159
2832	5.66200	312.333	0.147	403.700	54.661	-3.099	403.155
2833	5.66400	312.710	0.161	403.738	54.669	-3.099	403.140
2834	5.66600	313.123	0.168	403.656	54.684	-3.085	403.137
2835	5.66800	313.500	0.149	403.741	54.707	-3.079	403.117
2836	5.67000	313.903	0.184	403.695	54.724	-3.085	403.114
2837	5.67200	314.315	0.164	403.710	54.739	-3.071	403.110
2838	5.67400	314.717	0.166	403.785	54.755	-3.064	403.106
2839	5.67600	315.129	0.194	403.680	54.779	-3.064	403.088
2840	5.67800	315.532	0.161	403.755	54.803	-3.057	403.095
2841	5.68000	315.959	0.203	403.722	54.836	-3.056	403.087
2842	5.68200	316.364	0.177	403.701	54.851	-3.050	403.083
2843	5.68400	316.781	0.185	403.778	54.876	-3.049	403.090
2844	5.68600	317.194	0.220	403.672	54.909	-3.055	403.083
2845	5.68800	317.605	0.167	403.737	54.934	-3.040	403.090
2846	5.69000	318.031	0.230	403.729	54.968	-3.053	403.108
2847	5.69200	318.420	0.196	403.709	54.984	-3.031	403.105
2848	5.69400	318.813	0.197	403.773	55.018	-3.030	403.122
2849	5.69600	319.233	0.246	403.705	55.050	-3.030	403.115
2850	5.69800	319.612	0.178	403.770	55.075	-3.029	403.122
2851	5.70000	320.030	0.207	403.774	55.109	-3.042	403.140
2852	5.70200	320.418	0.207	403.705	55.134	-3.049	403.146
2853	5.70400	320.796	0.167	403.770	55.160	-3.055	403.154
2854	5.70600	321.239	0.230	403.740	55.185	-3.053	403.161
2855	5.70800	321.587	0.175	403.731	55.226	-3.067	403.164
2856	5.71000	321.973	0.169	403.760	55.251	-3.074	403.171
2857	5.71200	322.400	0.218	403.730	55.268	-3.073	403.168
2858	5.71400	322.746	0.170	403.746	55.286	-3.078	403.190
2859	5.71600	323.181	0.199	403.754	55.309	-3.071	403.172
2860	5.71800	323.552	0.193	403.732	55.326	-3.092	403.168
2861	5.72000	323.921	0.166	403.787	55.351	-3.091	403.175
2862	5.72200	324.382	0.195	403.760	55.367	-3.097	403.172
2863	5.72400	324.728	0.188	403.750	55.383	-3.097	403.168
2864	5.72600	325.147	0.196	403.759	55.399	-3.104	403.164
2865	5.72800	325.574	0.205	403.754	55.416	-3.110	403.161
2866	5.73000	325.945	0.178	403.759	55.432	-3.110	403.157
2867	5.73200	326.421	0.214	403.734	55.448	-3.110	403.153
2868	5.73400	326.783	0.208	403.749	55.455	-3.109	403.139
2869	5.73600	327.211	0.215	403.723	55.480	-3.109	403.146
2870	5.73800	327.638	0.224	403.744	55.488	-3.116	403.131
2871	5.74000	328.009	0.211	403.724	55.504	-3.122	403.128
2872	5.74200	328.461	0.239	403.712	55.520	-3.122	403.124
2873	5.74400	328.838	0.241	403.754	55.529	-3.122	403.135
2874	5.74600	329.250	0.248	403.703	55.546	-3.135	403.132
2875	5.74800	329.677	0.243	403.750	55.553	-3.128	403.117
2876	5.75000	330.038	0.243	403.743	55.578	-3.141	403.125
2877	5.75200	330.466	0.271	403.718	55.586	-3.147	403.111
2878	5.75400	330.860	0.238	403.787	55.602	-3.153	403.107
2879	5.75600	331.239	0.259	403.709	55.611	-3.159	403.118
2880	5.75800	331.650	0.267	403.732	55.628	-3.165	403.115
2881	5.76000	332.027	0.254	403.776	55.644	-3.171	403.112
2882	5.76200	332.415	0.281	403.688	55.661	-3.179	403.108
2883	5.76400	332.800	0.262	403.745	55.677	-3.178	403.104
2884	5.76600	333.186	0.269	403.754	55.686	-3.184	403.115
2885	5.76800	333.582	0.297	403.703	55.711	-3.198	403.122
2886	5.77000	333.975	0.278	403.773	55.735	-3.205	403.104
2887	5.77200	334.386	0.313	403.723	55.753	-3.219	403.125
2888	5.77400	334.780	0.307	403.745	55.769	-3.226	403.121
2889	5.77600	335.206	0.315	403.794	55.794	-3.232	403.128
2890	5.77800	335.602	0.343	403.719	55.819	-3.239	403.135
2891	5.78000	336.020	0.318	403.803	55.844	-3.238	403.142
2892	5.78200	336.447	0.373	403.755	55.853	-3.238	403.153
2893	5.78400	336.834	0.353	403.741	55.886	-3.245	403.145
2894	5.78600	337.268	0.362	403.778	55.911	-3.258	403.152
2895	5.78800	337.663	0.397	403.728	55.936	-3.257	403.159
2896	5.79000	338.066	0.364	403.764	55.952	-3.265	403.155
2897	5.79200	338.500	0.420	403.754	55.987	-3.270	403.173
2898	5.79400	338.863	0.400	403.727	56.012	-3.270	403.180
2899	5.79600	339.297	0.408	403.766	56.037	-3.283	403.188
2900	5.79800	339.692	0.436	403.741	56.054	-3.296	403.184
2901	5.80000	340.054	0.416	403.739	56.088	-3.302	403.202
2902	5.80200	340.496	0.451	403.768	56.121	-3.322	403.195
2903	5.80400	340.866	0.459	403.753	56.137	-3.315	403.191
2904	5.80600	341.253	0.438	403.741	56.162	-3.321	403.199
2905	5.80800	341.679	0.481	403.768	56.178	-3.335	403.194
2906	5.81000	342.025	0.461	403.740	56.195	-3.341	403.191
2907	5.81200	342.435	0.481	403.744	56.220	-3.348	403.198
2908	5.81400	342.845	0.497	403.769	56.244	-3.361	403.180
2909	5.81600	343.191	0.483	403.742	56.252	-3.361	403.191
2910	5.81800	343.609	0.525	403.759	56.269	-3.361	403.187
2911	5.82000	344.002	0.519	403.783	56.292	-3.368	403.169
2912	5.82200	344.374	0.519	403.723	56.309	-3.374	403.165
2913	5.82400	344.815	0.541	403.777	56.325	-3.382	403.161
2914	5.82600	345.193	0.543	403.776	56.341	-3.389	403.157
2915	5.82800	345.605	0.570	403.732	56.357	-3.388	403.154
2916	5.83000	346.029	0.572	403.808	56.373	-3.387	403.150
2917	5.83200	346.425	0.593	403.737	56.389	-3.381	403.146
2918	5.83400	346.860	0.601	403.756	56.406	-3.393	403.143
2919	5.83600	347.270	0.597	403.782	56.422	-3.387	403.139
2920	5.83800	347.657	0.637	403.725	56.438	-3.400	403.136
2921	5.84000	348.090	0.612	403.816	56.455	-3.413	403.132
2922	5.84200	348.484	0.660	403.770	56.462	-3.400	403.118
2923	5.84400	348.879	0.653	403.750	56.478	-3.407	403.114
2924	5.84600	349.305	0.656	403.804	56.494	-3.413	403.110
2925	5.84800	349.675	0.703	403.746	56.510	-3.399	403.107
2926	5.85000	350.085	0.657	403.800	56.526	-3.405	403.103
2927	5.85200	350.494	0.719	403.805	56.534	-3.405	403.089
2928	5.85400	350.865	0.726	403.746	56.550	-3.411	403.086
2929	5.85600	351.275	0.693	403.801	56.566	-3.404	403.082
2930	5.85800	351.676	0.769	403.770	56.566	-3.410	403.082
2931	5.86000	352.032	0.721	403.734	56.582	-3.396	403.078
2932	5.86200	352.465	0.749	403.780	56.598	-3.402	403.075
2933	5.86400	352.843	0.784	403.758	56.615	-3.402	403.071
2934	5.86600	353.198	0.729	403.724	56.631	-3.402	403.067
2935	5.86800	353.638	0.799	403.782	56.647	-3.402	403.064
2936	5.87000	354.000	0.786	403.759	56.656	-3.394	403.075
2937	5.87200	354.395	0.779	403.742	56.681	-3.393	403.082
2938	5.87400	354.836	0.816	403.800	56.705	-3.386	403.088
2939	5.87600	355.190	0.796	403.764	56.722	-3.386	403.085
2940	5.87800	355.633	0.830	403.776	56.746	-3.378	403.092
2941	5.88000	356.034	0.826	403.818	56.764	-3.378	403.113
2942	5.88200	356.430	0.832	403.751	56.787	-3.371	403.095
2943	5.88400	356.887	0.848	403.813	56.814	-3.370	403.127
2944	5.88600	357.258	0.843	403.779	56.839	-3.370	403.134
2945	5.88800	357.669	0.855	403.766	56.864	-3.369	403.141
2946	5.89000	358.085	0.852	403.833	56.889	-3.362	403.148
2947	5.89200	358.473	0.879	403.754	56.914	-3.368	403.155
2948	5.89400	358.891	0.859	403.777	56.932	-3.368	403.176
2949	5.89600	359.292	0.875	403.795	56.957	-3.360	403.184
2950	5.89800	359.663	0.908	403.741	56.982	-3.360	403.190
2951	5.90000	360.088	0.842	403.825	56.990	-3.353	403.200
2952	5.90200	360.474	0.884	403.795	57.016	-3.359	403.208
2953	5.90400	360.854	0.856	403.753	57.031	-3.353	403.204
2954	5.90600	361.279	0.825	403.812	57.040	-3.352	403.214
2955	5.90800	361.664	0.893	403.783	57.065	-3.344	403.222
2956	5.91000	362.028	0.832	403.765	57.081	-3.344	403.218
2957	5.91200	362.460	0.868	403.813	57.088	-3.338	403.203
2958	5.91400	362.831	0.882	403.758	57.097	-3.337	403.214
2959	5.91600	363.202	0.813	403.754	57.113	-3.337	403.210
2960	5.91800	363.634	0.883	403.804	57.138	-3.322	403.218
2961	5.92000	363.988	0.864	403.770	57.154	-3.323	403.213
2962	5.92200	364.391	0.843	403.771	57.170	-3.321	403.210
2963	5.92400	364.816	0.886	403.782	57.177	-3.315	403.196
2964	5.92600	365.179	0.859	403.739	57.186	-3.308	403.206
2965	5.92800	365.604	0.866	403.779	57.202	-3.300	403.202
2966	5.93000	365.998	0.868	403.787	57.218	-3.300	403.199
2967	5.93200	366.385	0.881	403.736	57.234	-3.285	403.196
2968	5.93400	366.842	0.869	403.803	57.257	-3.278	403.177
2969	5.93600	367.221	0.871	403.760	57.257	-3.278	403.177
2970	5.93800	367.624	0.884	403.737	57.273	-3.264	403.173
2971	5.94000	368.057	0.853	403.812	57.296	-3.264	403.155
2972	5.94200	368.435	0.914	403.748	57.313	-3.262	403.152
2973	5.94400	368.846	0.867	403.762	57.328	-3.256	403.148
2974	5.94600	369.263	0.876	403.786	57.344	-3.248	403.145
2975	5.94800	369.641	0.903	403.748	57.361	-3.248	403.141
2976	5.95000	370.075	0.843	403.826	57.368	-3.240	403.127
2977	5.95200	370.459	0.912	403.800	57.384	-3.234	403.123
2978	5.95400	370.839	0.871	403.762	57.400	-3.233	403.119
2979	5.95600	371.279	0.853	403.852	57.416	-3.226	403.116
2980	5.95800	371.657	0.907	403.790	57.432	-3.219	403.112
2981	5.96000	372.028	0.853	403.787	57.439	-3.211	403.098
2982	5.96200	372.460	0.895	403.842	57.455	-3.204	403.094
2983	5.96400	372.814	0.889	403.788	57.471	-3.196	403.091
2984	5.96600	373.209	0.862	403.777	57.487	-3.189	403.087
2985	5.96800	373.633	0.904	403.819	57.503	-3.183	403.083
2986	5.97000	373.980	0.884	403.776	57.509	-3.161	403.068
2987	5.97200	374.389	0.890	403.795	57.525	-3.154	403.065
2988	5.97400	374.806	0.906	403.822	57.541	-3.146	403.062
2989	5.97600	375.168	0.900	403.782	57.550	-3.147	403.072
2990	5.97800	375.609	0.906	403.829	57.575	-3.125	403.079
2991	5.98000	375.995	0.902	403.826	57.582	-3.125	403.064
2992	5.98200	376.389	0.956	403.768	57.598	-3.118	403.060
2993	5.98400	376.830	0.910	403.863	57.607	-3.117	403.072
2994	5.98600	377.217	0.945	403.789	57.639	-3.110	403.064
2995	5.98800	377.611	0.952	403.756	57.648	-3.102	403.075
2996	5.99000	378.052	0.913	403.849	57.664	-3.103	403.071
2997	5.99200	378.430	0.974	403.765	57.680	-3.103	403.067
2998	5.99400	378.824	0.935	403.779	57.695	-3.089	403.063
2999	5.99600	379.265	0.956	403.825	57.720	-3.082	403.070
3000	5.99800	379.627	0.984	403.763	57.729	-3.074	403.081
3001	6.00000	380.037	0.931	403.805	57.745	-3.081	403.077
3002	6.00200	380.453	0.992	403.812	57.770	-3.081	403.084
3003	6.00400	380.808	0.966	403.760	57.786	-3.081	403.080
3004	6.00600	381.240	0.973	403.819	57.804	-3.074	403.101
3005	6.00800	381.633	0.989	403.810	57.829	-3.073	403.108
3006	6.01000	381.997	0.969	403.748	57.861	-3.080	403.101
3007	6.01200	382.444	1.003	403.835	57.879	-3.079	403.122
3008	6.01400	382.789	0.984	403.819	57.895	-3.086	403.118
3009	6.01600	383.167	1.011	403.762	57.920	-3.086	403.125
3010	6.01800	383.615	1.013	403.847	57.938	-3.085	403.147
3011	6.02000	383.961	1.000	403.808	57.963	-3.085	403.154
3012	6.02200	384.354	1.046	403.778	57.979	-3.085	403.150
3013	6.02400	384.778	0.995	403.872	58.004	-3.084	403.157
3014	6.02600	385.148	1.056	403.801	58.013	-3.084	403.168
3015	6.02800	385.542	1.036	403.795	58.029	-3.083	403.164
3016	6.03000	385.974	1.039	403.852	58.038	-3.083	403.175
3017	6.03200	386.352	1.106	403.771	58.054	-3.083	403.171
3018	6.03400	386.761	1.033	403.840	58.071	-3.082	403.168
3019	6.03600	387.194	1.109	403.827	58.087	-3.089	403.164
3020	6.03800	387.548	1.110	403.778	58.096	-3.082	403.174
3021	6.04000	388.013	1.084	403.844	58.103	-3.088	403.160
3022	6.04200	388.414	1.146	403.801	58.112	-3.074	403.171
3023	6.04400	388.769	1.106	403.778	58.128	-3.074	403.167
3024	6.04600	389.240	1.154	403.834	58.144	-3.081	403.163
3025	6.04800	389.594	1.150	403.808	58.144	-3.087	403.164
3026	6.05000	389.988	1.163	403.780	58.160	-3.087	403.160
3027	6.05200	390.443	1.185	403.857	58.169	-3.087	403.171
3028	6.05400	390.772	1.172	403.818	58.186	-3.093	403.168
